1.134852112158905300e+02,1.134852112158905300e+02,-2.348521121589053351e+01,-2.348521121589053351e+01,1.073032117851772682e+02,-4.243565060769469710e+00
1.000894748208438614e+02,1.000894748208438614e+02,-1.008947482084385605e+01,-1.008947482084385605e+01,1.108324822867851935e+02,-4.262882638086011866e+00
8.682292182689047877e+01,8.705210096176561763e+01,3.177078173109522563e+00,2.947899038234380154e+00,1.154162353369749781e+02,-4.282189237921556924e+00
7.452041717780385000e+01,7.457978183130434502e+01,1.547958282219615533e+01,1.542021816869565143e+01,1.214449074860518749e+02,-4.301484817409800598e+00
6.299149174233811266e+01,6.302430737019878393e+01,2.700850825766188379e+01,2.697569262980121252e+01,1.295857568660097741e+02,-4.320769334492069902e+00
5.297952855771912795e+01,5.300180504776714230e+01,3.702047144228087205e+01,3.699819495223285770e+01,1.408322514360579589e+02,-4.340042747127881739e+00
4.552905132921664233e+01,4.554618756881243513e+01,4.447094867078335767e+01,4.445381243118756487e+01,1.562349359298422087e+02,-4.359305012723780237e+00
4.203738594930467087e+01,4.205255871004957413e+01,4.796261405069532913e+01,4.794744128995042587e+01,1.756087002853189460e+02,-4.378556089428457199e+00
4.347331055027027702e+01,4.348926357717304825e+01,4.652668944972972298e+01,4.651073642282695175e+01,1.959043533427484647e+02,-4.397795935419708258e+00
4.940787217408212939e+01,4.942749298560716653e+01,4.059212782591787061e+01,4.057250701439283347e+01,2.131750021452614305e+02,-4.417024508376925951e+00
5.848173381519070801e+01,5.850907667581375193e+01,3.151826618480928843e+01,3.149092332418624807e+01,2.260964579250086786e+02,-4.436241766674356768e+00
6.946312401589339913e+01,6.950748448591092199e+01,2.053687598410660087e+01,2.049251551408907801e+01,2.354283007650654724e+02,-4.455447668788110605e+00
8.153937974205143746e+01,8.164487201167494845e+01,8.460620257948566092e+00,8.355127988325051547e+00,2.422630114548755671e+02,-4.474642172594030853e+00
9.447472976383265575e+01,9.447472976383265575e+01,-4.474729763832655749e+00,-4.474729763832655749e+00,2.474084339311846179e+02,-4.493825236724660499e+00
1.077393178262041147e+02,1.077393178262041147e+02,-1.773931782620411113e+01,-1.773931782620411113e+01,2.513649915532826924e+02,-4.512996819896216039e+00
1.212823003412891154e+02,1.212823003412891154e+02,-3.128230034128911896e+01,-3.128230034128911896e+01,2.543950193331686194e+02,-4.532156880268303212e+00
1.350002469545058261e+02,1.350002469545058261e+02,-4.500024695450584034e+01,-4.500024695450584034e+01,2.565303391803486193e+02,-4.551305376735399477e+00
1.488100431315880883e+02,1.488100431315880883e+02,-5.881004313158809538e+01,-5.881004313158809538e+01,2.573727421407593283e+02,-4.570442268264741870e+00
1.625894352284504976e+02,1.625894352284504976e+02,-7.258943522845048335e+01,-7.258943522845048335e+01,2.547077626050290178e+02,-4.589567513303336455e+00
1.752549971870816137e+02,1.752549971870816137e+02,-8.525499718708161367e+01,-8.525499718708161367e+01,2.191489355483350607e+02,-4.608681070956663461e+00
1.684431487799896558e+02,1.684431487799896558e+02,-7.844314877998964164e+01,-7.844314877998964164e+01,1.104261271742460053e+02,-4.627782900504826102e+00
1.547947578265481638e+02,1.547947578265481638e+02,-6.479475782654816385e+01,-6.479475782654816385e+01,1.030034579861530801e+02,-4.646872960624023108e+00
1.409735539113521554e+02,1.409735539113521554e+02,-5.097355391135214830e+01,-5.097355391135214830e+01,1.028553570648496134e+02,-4.665951210765342694e+00
1.272025823792717745e+02,1.272025823792717745e+02,-3.720258237927176737e+01,-3.720258237927176737e+01,1.045219604138545719e+02,-4.685017610398062970e+00
1.135688246383598425e+02,1.135688246383598425e+02,-2.356882463835984254e+01,-2.356882463835984254e+01,1.071736878841817315e+02,-4.704072118511248846e+00
1.001626918586026420e+02,1.001626918586026420e+02,-1.016269185860263669e+01,-1.016269185860263669e+01,1.107048612171508353e+02,-4.723114694807009073e+00
8.688067553070607119e+01,8.711265740479969111e+01,3.119324469293927482e+00,2.887342595200314221e+00,1.152836719510492571e+02,-4.742145299078401877e+00
7.456449435672118398e+01,7.462402898766900705e+01,1.543550564327882313e+01,1.537597101233099295e+01,1.213008587457812268e+02,-4.761163890583702596e+00
6.301371891367584510e+01,6.304656553291802368e+01,2.698628108632415845e+01,2.695343446708197988e+01,1.294239440922830227e+02,-4.780170429323334247e+00
5.297149487004404023e+01,5.299376491056379734e+01,3.702850512995595977e+01,3.700623508943620266e+01,1.406495838795960367e+02,-4.799164875304995803e+00
4.548097934923269747e+01,4.549808695933553793e+01,4.451902065076730253e+01,4.450191304066446207e+01,1.560413328556697934e+02,-4.818147188147122506e+00
4.194486280265086009e+01,4.195998648904734551e+01,4.805513719734913991e+01,4.804001351095265449e+01,1.754391307904711539e+02,-4.837117328079330036e+00
4.334621119815128054e+01,4.336209370244234407e+01,4.665378880184871946e+01,4.663790629755765593e+01,1.957981954172707049e+02,-4.856075255480391206e+00
4.926434095059340734e+01,4.928386309707023116e+01,4.073565904940659266e+01,4.071613690292976884e+01,2.131350602120032534e+02,-4.875020930179744028e+00
5.833498769222181579e+01,5.836217577890449348e+01,3.166501230777818776e+01,3.163782422109550652e+01,2.261015490558663714e+02,-4.893954312716232380e+00
6.931940059879585192e+01,6.936343369756909283e+01,2.068059940120415519e+01,2.063656630243090007e+01,2.354603207065070194e+02,-4.912875363803323125e+00
8.140196502705013870e+01,8.150593633925313952e+01,8.598034972949861299e+00,8.494063660746856925e+00,2.423125054006589494e+02,-4.931784043506922899e+00
9.434164062416785157e+01,9.434164062416785157e+01,-4.341640624167849793e+00,-4.341640624167849793e+00,2.474721706034768829e+02,-4.950680312711483566e+00
1.076123398615919484e+02,1.076123398615919484e+02,-1.761233986159194131e+01,-1.761233986159194131e+01,2.514440826501160018e+02,-4.969564132392406464e+00
1.211617227374512140e+02,1.211617227374512140e+02,-3.116172273745121757e+01,-3.116172273745121757e+01,2.544950279600608383e+02,-4.988435462950292276e+00
1.348867647632027911e+02,1.348867647632027911e+02,-4.488676476320279107e+01,-4.488676476320279107e+01,2.566645681116607420e+02,-5.007294265556993196e+00
1.487055713712909153e+02,1.487055713712909153e+02,-5.870557137129090819e+01,-5.870557137129090819e+01,2.575753436047482410e+02,-5.026140501460758969e+00
1.625010802529428133e+02,1.625010802529428133e+02,-7.250108025294279912e+01,-7.250108025294279912e+01,2.551050606692526230e+02,-5.044974131393246353e+00
1.752648810178669692e+02,1.752648810178669692e+02,-8.526488101786695495e+01,-8.526488101786695495e+01,2.209423985165755084e+02,-5.063795116828259779e+00
1.685730975691139975e+02,1.685730975691139975e+02,-7.857309756911398324e+01,-7.857309756911398324e+01,1.100632747597808248e+02,-5.082603419326915173e+00
1.549053217872647679e+02,1.549053217872647679e+02,-6.490532178726476786e+01,-6.490532178726476786e+01,1.027688564964016678e+02,-5.101398999904631637e+00
1.410731704169258762e+02,1.410731704169258762e+02,-5.107317041692588333e+01,-5.107317041692588333e+01,1.026790779297239169e+02,-5.120181820333527867e+00
1.272928060841217643e+02,1.272928060841217643e+02,-3.729280608412177145e+01,-3.729280608412177145e+01,1.043726285542516621e+02,-5.138951842523965752e+00
1.136494081358204369e+02,1.136494081358204369e+02,-2.364940813582044044e+01,-2.364940813582044044e+01,1.070363756736662140e+02,-5.157709027778764721e+00
1.002323628652432461e+02,1.002323628652432461e+02,-1.023236286524324967e+01,-1.023236286524324967e+01,1.105703601691761264e+02,-5.176453338208375499e+00
8.693445230093534803e+01,8.716910107955789044e+01,3.065547699064651077e+00,2.830898920442110001e+00,1.151447718553357049e+02,-5.195184735934162745e+00
7.460383263788064312e+01,7.466351972069820420e+01,1.539616736211936221e+01,1.533648027930179936e+01,1.211508472574677171e+02,-5.213903182673675474e+00
6.303046006068468898e+01,6.306333005243266143e+01,2.696953993931530746e+01,2.693666994756733502e+01,1.292565863625787870e+02,-5.232608640802936861e+00
5.295716571819546203e+01,5.297942426096438595e+01,3.704283428180453797e+01,3.702057573903561405e+01,1.404622036132204812e+02,-5.251301072807109449e+00
4.542588746762324092e+01,4.544296232665092106e+01,4.457411253237675908e+01,4.455703767334907894e+01,1.558449109381398330e+02,-5.269980440632934915e+00
4.184507652933152144e+01,4.186014744629339646e+01,4.815492347066847856e+01,4.813985255370660354e+01,1.752702023013175676e+02,-5.288646707027510274e+00
4.321249316349788216e+01,4.322830178646702848e+01,4.678750683650211784e+01,4.677169821353297152e+01,1.956965997166922762e+02,-5.307299834759760415e+00
4.911550200449543269e+01,4.913492243204795784e+01,4.088449799550456731e+01,4.086507756795204216e+01,2.131020443881479594e+02,-5.325939786162052769e+00
5.818433048900121918e+01,5.821136097817581856e+01,3.181566951099878082e+01,3.178863902182418499e+01,2.261142658654451054e+02,-5.344566524196125101e+00
6.917295553742164316e+01,6.921665932223065454e+01,2.082704446257835329e+01,2.078334067776934901e+01,2.354999411540118217e+02,-5.363180011998338159e+00
8.126275980080588113e+01,8.136523195188732416e+01,8.737240199194115320e+00,8.634768048112670513e+00,2.423694661890227167e+02,-5.381780212217563530e+00
9.420755268661726234e+01,9.420755268661726234e+01,-4.207552686617266779e+00,-4.207552686617266779e+00,2.475433965024132874e+02,-5.400367088161146967e+00
1.074850030040478117e+02,1.074850030040478117e+02,-1.748500300404781527e+01,-1.748500300404781527e+01,2.515309770375332619e+02,-5.418940603241935605e+00
1.210413408131458368e+02,1.210413408131458368e+02,-3.104134081314583327e+01,-3.104134081314583327e+01,2.546035940346594089e+02,-5.437500720418029232e+00
1.347739847693380568e+02,1.347739847693380568e+02,-4.477398476933806393e+01,-4.477398476933806393e+01,2.568088396587049829e+02,-5.456047403316915734e+00
1.486022990238552666e+02,1.486022990238552666e+02,-5.860229902385526657e+01,-5.860229902385526657e+01,2.577909332636480144e+02,-5.474580615737068001e+00
1.624144612578254794e+02,1.624144612578254794e+02,-7.241446125782547938e+01,-7.241446125782547938e+01,2.555220358766740105e+02,-5.493100320873054443e+00
1.752765083933005315e+02,1.752765083933005315e+02,-8.527650839330053145e+01,-8.527650839330053145e+01,2.227906166672398172e+02,-5.511606482701608911e+00
1.687030993964726804e+02,1.687030993964726804e+02,-7.870309939647268038e+01,-7.870309939647268038e+01,1.096537522340649957e+02,-5.530099065337708453e+00
1.550143600603558127e+02,1.550143600603558127e+02,-6.501436006035581272e+01,-6.501436006035581272e+01,1.025146562438878846e+02,-5.548578032292425632e+00
1.411706143288346880e+02,1.411706143288346880e+02,-5.117061432883470218e+01,-5.117061432883470218e+01,1.024903923768500817e+02,-5.567043347899016226e+00
1.273803557888860496e+02,1.273803557888860496e+02,-3.738035578888604960e+01,-3.738035578888604960e+01,1.042139718738312695e+02,-5.585494976527115796e+00
1.137268405837196639e+02,1.137268405837196639e+02,-2.372684058371966387e+01,-2.372684058371966387e+01,1.068913462476733116e+02,-5.603932882080698619e+00
1.002983850836825610e+02,1.002983850836825610e+02,-1.029838508368255745e+01,-1.029838508368255745e+01,1.104290582129407881e+02,-5.622357029173144838e+00
8.698418262831715708e+01,8.722134816884812381e+01,3.015817371682840697e+00,2.778651831151881080e+00,1.149996212042849493e+02,-5.640767382472404279e+00
7.463836957132566852e+01,7.469819108558908738e+01,1.536163042867432615e+01,1.530180891441090729e+01,1.209949658270396071e+02,-5.659163906257163035e+00
6.304167593896544730e+01,6.307456160391725319e+01,2.695832406103455270e+01,2.692543839608274681e+01,1.290837808589250244e+02,-5.677546565406373702e+00
5.293652759795897111e+01,5.295876959378423265e+01,3.706347240204102889e+01,3.704123040621576735e+01,1.402702062216895342e+02,-5.695915324955421966e+00
4.536378735874529156e+01,4.538082537589550469e+01,4.463621264125470844e+01,4.461917462410449531e+01,1.556457600500400531e+02,-5.714270149455842329e+00
4.173806269658528123e+01,4.175307720219948493e+01,4.826193730341471877e+01,4.824692279780051507e+01,1.751020170127615074e+02,-5.732611004132195376e+00
4.307222163828606654e+01,4.308795310168455472e+01,4.692777836171393346e+01,4.691204689831544528e+01,1.955996970789072407e+02,-5.750937854369112756e+00
4.896145185563057822e+01,4.898076763348775131e+01,4.103854814436942178e+01,4.101923236651224869e+01,2.130760776146594822e+02,-5.769250664987339405e+00
5.802987891479544658e+01,5.805674918705345533e+01,3.197012108520454987e+01,3.194325081294654467e+01,2.261346918032143947e+02,-5.787549401578871766e+00
6.902391294995217663e+01,6.906728590316460270e+01,2.097608705004782692e+01,2.093271409683540085e+01,2.355472049919626727e+02,-5.805834029801189899e+00
8.112188657383109103e+01,8.122288254986479217e+01,8.878113426168914302e+00,8.777117450135202503e+00,2.424339044504585843e+02,-5.824104514838836621e+00
9.407258359797683056e+01,9.407258359797683056e+01,-4.072583597976833225e+00,-4.072583597976833225e+00,2.476220962446703311e+02,-5.842360822582122637e+00
1.073574150369200737e+02,1.073574150369200737e+02,-1.735741503692007370e+01,-1.735741503692007370e+01,2.516256350097760901e+02,-5.860602918990480248e+00
1.209212484859400831e+02,1.209212484859400831e+02,-3.092124848594009023e+01,-3.092124848594009023e+01,2.547206495895657667e+02,-5.878830769594060257e+00
1.346619808296480585e+02,1.346619808296480585e+02,-4.466198082964805138e+01,-4.466198082964805138e+01,2.569630443607892971e+02,-5.897044340577849653e+00
1.485002665781226199e+02,1.485002665781226199e+02,-5.850026657812262698e+01,-5.850026657812262698e+01,2.580193248540310265e+02,-5.915243598261440638e+00
1.623295433737224585e+02,1.623295433737224585e+02,-7.232954337372244424e+01,-7.232954337372244424e+01,2.559583314859166876e+02,-5.933428508476936258e+00
1.752895046568851285e+02,1.752895046568851285e+02,-8.528950465688512850e+01,-8.528950465688512850e+01,2.246963588830972753e+02,-5.951599037711275741e+00
1.688328595631222697e+02,1.688328595631222697e+02,-7.883285956312226972e+01,-7.883285956312226972e+01,1.091960428360794140e+02,-5.969755152593279490e+00
1.551216677974239246e+02,1.551216677974239246e+02,-6.512166779742392464e+01,-6.512166779742392464e+01,1.022407658667146961e+02,-5.987896819286106620e+00
1.412657233912935908e+02,1.412657233912935908e+02,-5.126572339129357658e+01,-5.126572339129357658e+01,1.022893378861617748e+02,-6.006024004622304346e+00
1.274650958101003226e+02,1.274650958101003226e+02,-3.746509581010032264e+01,-3.746509581010032264e+01,1.040460559648252570e+02,-6.024136675550835207e+00
1.138010072001118260e+02,1.138010072001118260e+02,-2.380100720011183313e+01,-2.380100720011183313e+01,1.067386752835226389e+02,-6.042234798482240876e+00
1.003606628909503229e+02,1.003606628909503229e+02,-1.036066289095032822e+01,-1.036066289095032822e+01,1.102810371567343282e+02,-6.060318340616504429e+00
8.702980426951108939e+01,8.726932253169466946e+01,2.970195730488917274e+00,2.730677468305326538e+00,1.148483072552863860e+02,-6.078387269215454580e+00
7.466805061724652148e+01,7.472798810299011052e+01,1.533194938275347319e+01,1.527201189700988238e+01,1.208333065903026409e+02,-6.096441551009775139e+00
6.304733518124712077e+01,6.308022875894104686e+01,2.695266481875287568e+01,2.691977124105895669e+01,1.289056219105849550e+02,-6.114481153494125465e+00
5.290957425992168339e+01,5.293179466879487194e+01,3.709042574007831661e+01,3.706820533120512806e+01,1.400736817800107019e+02,-6.132506044246838428e+00
4.529469654311021287e+01,4.531169366460843406e+01,4.470530345688978713e+01,4.468830633539156594e+01,1.554439622048998899e+02,-6.150516190336929867e+00
4.162386075017393949e+01,4.163881525956071528e+01,4.837613924982606051e+01,4.836118474043928472e+01,1.749346692965474404e+02,-6.168511559579201275e+00
4.292546400908420878e+01,4.294111511713731488e+01,4.707453599091579122e+01,4.705888488286268512e+01,1.955076124775652033e+02,-6.186492119799368083e+00
4.880228781325011767e+01,4.882149613355757367e+01,4.119771218674988233e+01,4.117850386644242633e+01,2.130572772491927083e+02,-6.204457838477537734e+00
5.787174888689317953e+01,5.789845652210255622e+01,3.212825111310682047e+01,3.210154347789744378e+01,2.261629040745067130e+02,-6.222408683643152472e+00
6.887239455666923504e+01,6.891543556326007547e+01,2.112760544333076496e+01,2.108456443673992098e+01,2.356021486541279160e+02,-6.240344623518467415e+00
8.097946415662215713e+01,8.107900794050220838e+01,9.020535843377841090e+00,8.920992059497784510e+00,2.425058245931739975e+02,-6.258265625798230758e+00
9.393684582163515984e+01,9.393684582163515984e+01,-3.936845821635156284e+00,-3.936845821635156284e+00,2.477082486249237832e+02,-6.276171658933890285e+00
1.072296774044556571e+02,1.072296774044556571e+02,-1.722967740445564999e+01,-1.722967740445564999e+01,2.517280114989474100e+02,-6.294062691391445696e+00
1.208015322364141184e+02,1.208015322364141184e+02,-3.080153223641412197e+01,-3.080153223641412197e+01,2.548461218719635326e+02,-6.311938691167597426e+00
1.345508182243157478e+02,1.345508182243157478e+02,-4.455081822431574778e+01,-4.455081822431574778e+01,2.571270690077290055e+02,-6.329799627037573373e+00
1.483995046255905947e+02,1.483995046255905947e+02,-5.839950462559059474e+01,-5.839950462559059474e+01,2.582603312008338889e+02,-6.347645467809343245e+00
1.622462801422915959e+02,1.622462801422915959e+02,-7.224628014229161010e+01,-7.224628014229161010e+01,2.564136006327153723e+02,-6.365476181741541950e+00
1.753034630341757634e+02,1.753034630341757634e+02,-8.530346303417574916e+01,-8.530346303417574916e+01,2.266622745292921763e+02,-6.383291737925901543e+00
1.689620660515336397e+02,1.689620660515336397e+02,-7.896206605153363967e+01,-7.896206605153363967e+01,1.086886260401034860e+02,-6.401092105461430037e+00
1.552270398115371677e+02,1.552270398115371677e+02,-6.522703981153718189e+01,-6.522703981153718189e+01,1.019471164831979308e+02,-6.418877252966922242e+00
1.413583390410210541e+02,1.413583390410210541e+02,-5.135833904102104697e+01,-5.135833904102104697e+01,1.020759639585277228e+02,-6.436647149803320644e+00
1.275468959834823863e+02,1.275468959834823863e+02,-3.754689598348239343e+01,-3.754689598348239343e+01,1.038689536199721033e+02,-6.454401765386137413e+00
1.138717998103435889e+02,1.138717998103435889e+02,-2.387179981034358534e+01,-2.387179981034358534e+01,1.065784429475675097e+02,-6.472141068610653747e+00
1.004191080006353758e+02,1.004191080006353758e+02,-1.041910800063537579e+01,-1.041910800063537579e+01,1.101263813982136526e+02,-6.489865029157954268e+00
8.707126221676254829e+01,8.731295584094084461e+01,2.928737783237450820e+00,2.687044159059152726e+00,1.146909181934404387e+02,-6.507573616698209662e+00
7.469282921346879789e+01,7.475286382950642405e+01,1.530717078653120033e+01,1.524713617049358128e+01,1.206659608300569744e+02,-6.525266800526878797e+00
6.304741430531728241e+01,6.308030799366349584e+01,2.695258569468271759e+01,2.691969200633650416e+01,1.287222008180643797e+02,-6.542944550543325022e+00
5.287630666085816955e+01,5.289850046202199962e+01,3.712369333914183045e+01,3.710149953797800038e+01,1.398727146943449497e+02,-6.560606836748775095e+00
4.521863828837491894e+01,4.523559050353858879e+01,4.478136171162508106e+01,4.476440949646141121e+01,1.552395914091948725e+02,-6.578253628729726188e+00
4.150251386612180937e+01,4.151740485506110900e+01,4.849748613387819063e+01,4.848259514493889100e+01,1.747682456028289835e+02,-6.595884896676579956e+00
4.277228967737764265e+01,4.278785731852090635e+01,4.722771032262235735e+01,4.721214268147909365e+01,1.954204650476058873e+02,-6.613500610921619227e+00
4.863810778177543170e+01,4.865720595908278057e+01,4.136189221822456830e+01,4.134279404091721943e+01,2.130457551423046141e+02,-6.631100741305999691e+00
5.771005533120617059e+01,5.773659810326918063e+01,3.228994466879382941e+01,3.226340189673081937e+01,2.261989737611900750e+02,-6.648685258311161306e+00
6.871851949173407093e+01,6.876122781680700768e+01,2.128148050826593263e+01,2.123877218319299232e+01,2.356648023133041079e+02,-6.666254132607718930e+00
8.083560748960013598e+01,8.093372388263614425e+01,9.164392510399862246e+00,9.066276117363852194e+00,2.425852250680783015e+02,-6.683807334269658895e+00
9.380044652902201108e+01,9.380044652902201108e+01,-3.800446529022009745e+00,-3.800446529022009745e+00,2.478018269536146079e+02,-6.701344834127667127e+00
1.071018851598865922e+02,1.071018851598865922e+02,-1.710188515988659219e+01,-1.710188515988659219e+01,2.518380564879095118e+02,-6.718866603077913169e+00
1.206822711271373123e+02,1.206822711271373123e+02,-3.068227112713730875e+01,-3.068227112713730875e+01,2.549799338429874638e+02,-6.736372611580009107e+00
